,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,case_id,num_classes,classes
890,890,890,890,case_2890,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
94,94,94,94,case_2094,26,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 114, 116, 130, 146, 153, 155, 175, 176, 180, 197, 221, 223, 230, 238, 242, 247]"
96,96,96,96,case_2096,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
82,82,82,82,case_2082,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
84,84,84,84,case_2084,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
88,88,88,88,case_2088,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
74,74,74,74,case_2074,26,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 114, 116, 130, 146, 153, 155, 175, 176, 180, 197, 221, 223, 230, 238, 242, 247]"
77,77,77,77,case_2077,26,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 114, 116, 130, 146, 153, 155, 175, 176, 180, 197, 221, 223, 230, 238, 242, 247]"
78,78,78,78,case_2078,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
797,797,797,797,case_2797,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
799,799,799,799,case_2799,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
800,800,800,800,case_2800,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
786,786,786,786,case_2786,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
787,787,787,787,case_2787,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
788,788,788,788,case_2788,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
789,789,789,789,case_2789,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
91,91,91,91,case_2091,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
714,714,714,714,case_2714,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
707,707,707,707,case_2707,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
708,708,708,708,case_2708,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
709,709,709,709,case_2709,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
713,713,713,713,case_2713,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
1015,1015,1015,1015,case_5299,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
1016,1016,1016,1016,case_5300,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
1017,1017,1017,1017,case_5301,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
222,222,222,222,case_2222,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
210,210,210,210,case_2210,26,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 114, 116, 130, 146, 153, 155, 175, 176, 180, 197, 221, 223, 230, 238, 242, 247]"
215,215,215,215,case_2215,26,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 114, 116, 130, 146, 153, 155, 175, 176, 180, 197, 221, 223, 230, 238, 242, 247]"
216,216,216,216,case_2216,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
203,203,203,203,case_2203,26,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 114, 116, 130, 146, 153, 155, 175, 176, 180, 197, 221, 223, 230, 238, 242, 247]"
196,196,196,196,case_2196,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
726,726,726,726,case_2726,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
728,728,728,728,case_2728,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
11,11,11,11,case_2011,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
64,64,64,64,case_2064,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
51,51,51,51,case_2051,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
52,52,52,52,case_2052,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
53,53,53,53,case_2053,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
56,56,56,56,case_2056,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
46,46,46,46,case_2046,26,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 114, 116, 130, 146, 153, 155, 175, 176, 180, 197, 221, 223, 230, 238, 242, 247]"
47,47,47,47,case_2047,26,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 114, 116, 130, 146, 153, 155, 175, 176, 180, 197, 221, 223, 230, 238, 242, 247]"
48,48,48,48,case_2048,26,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 114, 116, 130, 146, 153, 155, 175, 176, 180, 197, 221, 223, 230, 238, 242, 247]"
41,41,41,41,case_2041,26,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 114, 116, 130, 146, 153, 155, 175, 176, 180, 197, 221, 223, 230, 238, 242, 247]"
1018,1018,1018,1018,case_5303,26,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 242, 247]"
60,60,60,60,case_2060,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
59,59,59,59,case_2059,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
58,58,58,58,case_2058,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
40,40,40,40,case_2040,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
65,65,65,65,case_2065,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
50,50,50,50,case_2050,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
878,878,878,878,case_2878,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
480,480,480,480,case_2480,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
473,473,473,473,case_2473,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
435,435,435,435,case_2435,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
257,257,257,257,case_2257,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
245,245,245,245,case_2245,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
237,237,237,237,case_2237,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
250,250,250,250,case_2250,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
254,254,254,254,case_2254,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
256,256,256,256,case_2256,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
67,67,67,67,case_2067,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
93,93,93,93,case_2093,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
680,680,680,680,case_2680,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
873,873,873,873,case_2873,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
259,259,259,259,case_2259,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
314,314,314,314,case_2314,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
285,285,285,285,case_2285,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
227,227,227,227,case_2227,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
678,678,678,678,case_2678,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
679,679,679,679,case_2679,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
692,692,692,692,case_2692,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
645,645,645,645,case_2645,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
298,298,298,298,case_2298,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
917,917,917,917,case_2917,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
919,919,919,919,case_2919,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
920,920,920,920,case_2920,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
665,665,665,665,case_2665,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
652,652,652,652,case_2652,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
654,654,654,654,case_2654,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
666,666,666,666,case_2666,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
667,667,667,667,case_2667,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
620,620,620,620,case_2620,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
621,621,621,621,case_2621,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
624,624,624,624,case_2624,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
828,828,828,828,case_2828,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
830,830,830,830,case_2830,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
822,822,822,822,case_2822,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
923,923,923,923,case_2923,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
540,540,540,540,case_2540,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
816,816,816,816,case_2816,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
805,805,805,805,case_2805,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
807,807,807,807,case_2807,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
562,562,562,562,case_2562,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
771,771,771,771,case_2771,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
772,772,772,772,case_2772,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
774,774,774,774,case_2774,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
775,775,775,775,case_2775,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
777,777,777,777,case_2777,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
781,781,781,781,case_2781,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
585,585,585,585,case_2585,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
626,626,626,626,case_2626,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
627,627,627,627,case_2627,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
588,588,588,588,case_2588,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
351,351,351,351,case_2351,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
291,291,291,291,case_2291,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
361,361,361,361,case_2361,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
364,364,364,364,case_2364,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
355,355,355,355,case_2355,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
373,373,373,373,case_2373,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
376,376,376,376,case_2376,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
586,586,586,586,case_2586,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
551,551,551,551,case_2551,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
566,566,566,566,case_2566,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
560,560,560,560,case_2560,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
995,995,995,995,case_2995,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
981,981,981,981,case_2981,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
983,983,983,983,case_2983,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
985,985,985,985,case_2985,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
181,181,181,181,case_2181,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
184,184,184,184,case_2184,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
1003,1003,1003,1003,case_5014,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
762,762,762,762,case_2762,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
765,765,765,765,case_2765,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
766,766,766,766,case_2766,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
767,767,767,767,case_2767,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
768,768,768,768,case_2768,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
204,204,204,204,case_2204,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
206,206,206,206,case_2206,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
195,195,195,195,case_2195,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
225,225,225,225,case_2225,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
212,212,212,212,case_2212,27,"[24, 29, 50, 53, 63, 70, 85, 97, 103, 112, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 197, 204, 221, 223, 230, 242, 247]"
199,199,199,199,case_2199,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
154,154,154,154,case_2154,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
211,211,211,211,case_2211,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
61,61,61,61,case_2061,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
175,175,175,175,case_2175,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
724,724,724,724,case_2724,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
725,725,725,725,case_2725,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
727,727,727,727,case_2727,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
729,729,729,729,case_2729,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
715,715,715,715,case_2715,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
